Customer ID,Cluster,Persona,Recency,Frequency,Monetary,AverageOrderValue
15328.0,1,Dormant Customers,408,1,107.24,107.24
15329.0,0,Regular Customers,39,11,2958.83,268.98454545454547
15330.0,1,Dormant Customers,32,2,714.96,357.48
15331.0,1,Dormant Customers,500,3,767.91,255.97
15332.0,1,Dormant Customers,366,6,4892.68,815.4466666666667
15333.0,1,Dormant Customers,208,1,1028.56,1028.56
15334.0,1,Dormant Customers,157,3,350.82,116.94
15335.0,1,Dormant Customers,54,1,170.22,170.22
15336.0,1,Dormant Customers,402,1,240.5,240.5
15337.0,1,Dormant Customers,411,1,373.02,373.02
15338.0,1,Dormant Customers,677,1,277.93,277.93
15339.0,0,Regular Customers,66,7,1821.02,260.1457142857143
15340.0,1,Dormant Customers,562,1,105.5,105.5
15341.0,1,Dormant Customers,81,2,2402.7200000000003,1201.3600000000001
15342.0,1,Dormant Customers,130,1,406.09,406.09
15343.0,1,Dormant Customers,87,1,364.5,364.5
15344.0,1,Dormant Customers,1,3,563.94,187.98000000000002
15345.0,1,Dormant Customers,46,1,393.54,393.54
15346.0,1,Dormant Customers,333,3,596.12,198.70666666666668
15347.0,1,Dormant Customers,366,4,1162.0,290.5
15348.0,1,Dormant Customers,72,1,158.04,158.04
15349.0,1,Dormant Customers,158,2,463.90999999999997,231.95499999999998
15350.0,1,Dormant Customers,373,2,547.6,273.8
15351.0,0,Regular Customers,12,10,3430.22,343.022
15352.0,1,Dormant Customers,549,1,111.15,111.15
15353.0,0,Regular Customers,255,7,2794.4700000000003,399.21000000000004
15354.0,1,Dormant Customers,603,3,284.4,94.8
15355.0,1,Dormant Customers,29,2,277.05,138.525
15356.0,0,Regular Customers,31,13,3239.57,249.1976923076923
15358.0,0,Regular Customers,5,42,16425.86,391.0919047619048
15359.0,1,Dormant Customers,663,8,181.35,22.66875
15360.0,1,Dormant Customers,40,1,427.93,427.93
15361.0,1,Dormant Customers,362,4,689.07,172.2675
15362.0,1,Dormant Customers,449,2,613.08,306.54
15363.0,1,Dormant Customers,373,2,678.11,339.055
15364.0,1,Dormant Customers,96,2,913.19,456.595
15365.0,0,Regular Customers,26,13,4557.13,350.54846153846154
15366.0,0,Regular Customers,75,7,2389.08,341.29714285714283
15367.0,0,Regular Customers,57,11,5081.33,461.9390909090909
15368.0,1,Dormant Customers,21,2,722.74,361.37
15369.0,1,Dormant Customers,492,11,6251.26,568.2963636363637
15370.0,0,Regular Customers,41,8,3739.01,467.37625
15371.0,1,Dormant Customers,662,1,59.400000000000006,59.400000000000006
15372.0,0,Regular Customers,137,8,6017.06,752.1325
15373.0,0,Regular Customers,8,17,3084.54,181.4435294117647
15374.0,1,Dormant Customers,129,2,307.32,153.66
15375.0,1,Dormant Customers,690,1,60.959999999999994,60.959999999999994
15376.0,1,Dormant Customers,40,3,1221.56,407.18666666666667
15377.0,1,Dormant Customers,383,4,1211.75,302.9375
15378.0,1,Dormant Customers,463,2,246.5,123.25
15379.0,0,Regular Customers,169,8,4877.84,609.73
15380.0,0,Regular Customers,9,11,3248.96,295.36
15381.0,1,Dormant Customers,214,5,1890.5700000000002,378.11400000000003
15382.0,0,Regular Customers,15,12,13733.550000000001,1144.4625
15384.0,1,Dormant Customers,170,4,2027.79,506.9475
15385.0,1,Dormant Customers,40,3,942.08,314.0266666666667
15386.0,1,Dormant Customers,186,1,394.14,394.14
15387.0,1,Dormant Customers,492,1,468.65,468.65
15388.0,1,Dormant Customers,270,1,140.54,140.54
15389.0,0,Regular Customers,172,5,2733.8,546.76
15390.0,1,Dormant Customers,396,2,1216.66,608.33
15391.0,1,Dormant Customers,584,1,289.87,289.87
15392.0,0,Regular Customers,5,7,2911.62,415.94571428571425
15393.0,0,Regular Customers,16,5,891.34,178.268
15394.0,0,Regular Customers,10,11,5286.8,480.6181818181818
15395.0,1,Dormant Customers,326,1,107.45,107.45
15396.0,1,Dormant Customers,113,2,796.38,398.19
15397.0,1,Dormant Customers,290,1,94.0,94.0
15398.0,1,Dormant Customers,16,2,1345.53,672.765
15399.0,1,Dormant Customers,1,3,815.77,271.92333333333335
15400.0,0,Regular Customers,92,8,1302.3,162.7875
15401.0,1,Dormant Customers,452,2,216.95000000000002,108.47500000000001
15402.0,0,Regular Customers,149,6,1830.54,305.09
15403.0,1,Dormant Customers,492,2,170.88,85.44
15404.0,1,Dormant Customers,376,1,257.06,257.06
15405.0,1,Dormant Customers,189,2,659.84,329.92
15406.0,1,Dormant Customers,31,4,975.87,243.9675
15407.0,1,Dormant Customers,34,4,1046.74,261.685
15408.0,1,Dormant Customers,264,1,267.18,267.18
15409.0,1,Dormant Customers,721,1,131.25,131.25
15410.0,0,Regular Customers,84,10,4685.72,468.572
15411.0,1,Dormant Customers,26,4,1348.93,337.2325
15412.0,1,Dormant Customers,171,1,190.53,190.53
15413.0,1,Dormant Customers,692,5,6798.72,1359.7440000000001
15414.0,1,Dormant Customers,10,3,774.9000000000001,258.3
15415.0,1,Dormant Customers,313,1,559.61,559.61
15416.0,0,Regular Customers,65,7,4572.82,653.26
15417.0,1,Dormant Customers,85,1,508.8,508.8
15418.0,1,Dormant Customers,425,2,449.42,224.71
15419.0,1,Dormant Customers,25,1,135.86,135.86
15420.0,1,Dormant Customers,434,6,743.0,123.83333333333333
15421.0,0,Regular Customers,59,10,3805.34,380.534
15422.0,1,Dormant Customers,323,7,1619.97,231.42428571428573
15423.0,1,Dormant Customers,38,3,266.89,88.96333333333332
15424.0,1,Dormant Customers,254,3,597.78,199.26
15425.0,1,Dormant Customers,400,4,1941.1200000000001,485.28000000000003
15426.0,0,Regular Customers,19,9,2156.35,239.59444444444443
15427.0,1,Dormant Customers,33,3,1430.54,476.84666666666664
15428.0,0,Regular Customers,15,4,762.75,190.6875
15429.0,1,Dormant Customers,27,2,397.35,198.675
15430.0,1,Dormant Customers,468,2,954.75,477.375
15431.0,1,Dormant Customers,503,1,153.24,153.24
15432.0,1,Dormant Customers,23,2,320.76,160.38
15433.0,1,Dormant Customers,214,2,533.3,266.65
15434.0,0,Regular Customers,8,11,2567.06,233.36909090909091
15435.0,1,Dormant Customers,22,1,149.29,149.29
15436.0,1,Dormant Customers,12,3,1067.75,355.9166666666667
15437.0,1,Dormant Customers,262,2,393.45,196.725
15438.0,1,Dormant Customers,131,1,156.57999999999998,156.57999999999998
15439.0,1,Dormant Customers,405,4,1269.05,317.2625
15440.0,1,Dormant Customers,55,3,383.68,127.89333333333333
15441.0,1,Dormant Customers,396,3,1254.21,418.07
15442.0,1,Dormant Customers,249,1,594.0,594.0
15443.0,0,Regular Customers,2,14,5114.23,365.3021428571428
15444.0,1,Dormant Customers,9,2,1411.21,705.605
15445.0,1,Dormant Customers,264,2,284.5,142.25
15446.0,1,Dormant Customers,377,3,399.75,133.25
15447.0,1,Dormant Customers,331,5,492.88,98.576
15448.0,1,Dormant Customers,313,2,788.81,394.405
15449.0,1,Dormant Customers,26,3,974.52,324.84
15450.0,1,Dormant Customers,30,1,429.84,429.84
15451.0,1,Dormant Customers,434,2,226.86,113.43
15452.0,0,Regular Customers,30,6,1785.1100000000001,297.5183333333334
15453.0,0,Regular Customers,2,7,1371.77,195.96714285714285
15454.0,1,Dormant Customers,362,2,305.99,152.995
15455.0,1,Dormant Customers,598,1,38.25,38.25
15456.0,0,Regular Customers,283,10,2091.52,209.152
15457.0,1,Dormant Customers,262,1,237.07,237.07
15458.0,1,Dormant Customers,25,2,370.43999999999994,185.21999999999997
15459.0,1,Dormant Customers,417,2,202.82999999999998,101.41499999999999
15460.0,1,Dormant Customers,354,1,214.26,214.26
15461.0,1,Dormant Customers,461,2,429.7,214.85
15462.0,1,Dormant Customers,94,4,737.05,184.2625
15463.0,1,Dormant Customers,29,1,126.14,126.14
15464.0,1,Dormant Customers,338,1,1044.65,1044.65
15465.0,0,Regular Customers,20,32,12100.4,378.1375
15466.0,0,Regular Customers,85,4,1560.46,390.115
15467.0,1,Dormant Customers,9,3,524.88,174.96
15468.0,1,Dormant Customers,51,3,1430.48,476.82666666666665
15469.0,1,Dormant Customers,50,3,874.25,291.4166666666667
15470.0,1,Dormant Customers,576,1,63.419999999999995,63.419999999999995
15471.0,0,Regular Customers,2,3,1292.01,430.67
15472.0,1,Dormant Customers,113,1,371.56,371.56
15473.0,0,Regular Customers,14,8,2046.0,255.75
15474.0,1,Dormant Customers,596,1,150.35,150.35
15475.0,1,Dormant Customers,77,1,454.10999999999996,454.10999999999996
15476.0,1,Dormant Customers,380,4,2209.98,552.495
15477.0,1,Dormant Customers,650,1,368.4,368.4
15478.0,1,Dormant Customers,40,3,1983.48,661.16
15479.0,1,Dormant Customers,733,1,147.4,147.4
15480.0,0,Regular Customers,116,5,6279.0,1255.8
15481.0,1,Dormant Customers,401,1,1993.34,1993.34
15482.0,0,Regular Customers,16,19,14417.36,758.8084210526316
15483.0,0,Regular Customers,161,10,817.8199999999999,81.782
15484.0,0,Regular Customers,1,6,4652.1,775.35
15485.0,0,Regular Customers,30,7,4810.92,687.2742857142857
15486.0,1,Dormant Customers,527,1,102.0,102.0
15487.0,1,Dormant Customers,680,1,231.32,231.32
15488.0,1,Dormant Customers,93,5,431.92,86.384
15489.0,0,Regular Customers,23,8,2419.61,302.45125
15490.0,1,Dormant Customers,430,1,210.85,210.85
15491.0,1,Dormant Customers,95,6,3100.09,516.6816666666667
15492.0,1,Dormant Customers,28,2,659.4599999999999,329.72999999999996
15493.0,0,Regular Customers,33,9,4121.68,457.9644444444445
15494.0,0,Regular Customers,21,5,3702.6,740.52
15495.0,1,Dormant Customers,379,1,246.5,246.5
15496.0,1,Dormant Customers,631,1,146.14000000000001,146.14000000000001
15497.0,0,Regular Customers,18,9,8657.39,961.9322222222222
15498.0,0,Regular Customers,3,44,24972.86,567.565
15499.0,1,Dormant Customers,724,1,158.65,158.65
15500.0,1,Dormant Customers,8,4,1131.56,282.89
15501.0,1,Dormant Customers,405,2,399.95,199.975
15502.0,0,Regular Customers,16,14,13003.869999999999,928.847857142857
15503.0,1,Dormant Customers,363,2,257.3,128.65
15504.0,0,Regular Customers,81,4,402.7,100.675
15505.0,1,Dormant Customers,53,5,3610.96,722.192
15506.0,0,Regular Customers,23,6,2030.33,338.3883333333333
15507.0,1,Dormant Customers,172,1,475.86,475.86
15508.0,1,Dormant Customers,189,6,1000.27,166.71166666666667
15509.0,1,Dormant Customers,380,1,152.41,152.41
15510.0,1,Dormant Customers,331,1,250.0,250.0
15511.0,1,Dormant Customers,12,5,900.53,180.106
15512.0,1,Dormant Customers,156,4,331.58,82.895
15513.0,0,Regular Customers,33,35,26437.05,755.3442857142857
15514.0,0,Regular Customers,12,18,6392.06,355.1144444444445
15515.0,1,Dormant Customers,387,1,171.81,171.81
15516.0,1,Dormant Customers,45,3,62.43,20.81
15517.0,1,Dormant Customers,233,1,267.03,267.03
15518.0,0,Regular Customers,64,15,4189.99,279.3326666666666
15519.0,1,Dormant Customers,383,2,344.61,172.305
15520.0,1,Dormant Customers,2,1,343.5,343.5
15521.0,0,Regular Customers,40,16,7098.24,443.64
15522.0,1,Dormant Customers,33,2,397.99,198.995
15523.0,0,Regular Customers,84,16,17259.19,1078.699375
15524.0,1,Dormant Customers,25,2,591.4,295.7
15525.0,1,Dormant Customers,2,4,890.22,222.555
15526.0,1,Dormant Customers,33,2,148.44,74.22
15527.0,0,Regular Customers,19,23,5554.89,241.51695652173913
15528.0,1,Dormant Customers,254,1,229.33,229.33
15529.0,0,Regular Customers,23,12,4783.66,398.6383333333333
15530.0,0,Regular Customers,22,5,1808.68,361.736
15531.0,1,Dormant Customers,8,2,1972.39,986.195
15532.0,0,Regular Customers,25,10,3738.85,373.885
15533.0,1,Dormant Customers,19,3,807.57,269.19
15534.0,1,Dormant Customers,726,1,162.25,162.25
15535.0,1,Dormant Customers,173,6,1044.3700000000001,174.0616666666667
15536.0,1,Dormant Customers,409,1,259.09,259.09
15537.0,1,Dormant Customers,163,1,110.92,110.92
15538.0,1,Dormant Customers,538,6,3358.3999999999996,559.7333333333332
15539.0,1,Dormant Customers,7,1,538.46,538.46
15540.0,1,Dormant Customers,11,2,460.68,230.34
15541.0,1,Dormant Customers,114,1,85.13000000000001,85.13000000000001
15542.0,1,Dormant Customers,512,3,855.71,285.2366666666667
15543.0,1,Dormant Customers,288,2,242.26,121.13
15544.0,0,Regular Customers,9,20,7807.89,390.3945
15545.0,1,Dormant Customers,54,2,288.96999999999997,144.48499999999999
15546.0,1,Dormant Customers,607,2,1079.1000000000001,539.5500000000001
15547.0,0,Regular Customers,7,26,10057.05,386.80961538461537
15548.0,1,Dormant Customers,596,1,158.09,158.09
15549.0,0,Regular Customers,77,8,2334.16,291.77
15550.0,0,Regular Customers,4,12,2211.05,184.2541666666667
15551.0,0,Regular Customers,37,7,1679.81,239.97285714285712
15552.0,1,Dormant Customers,217,2,252.52,126.26
15553.0,1,Dormant Customers,60,1,428.93,428.93
15554.0,1,Dormant Customers,278,1,217.2,217.2
15555.0,0,Regular Customers,12,36,11243.91,312.3308333333333
15556.0,1,Dormant Customers,24,1,279.77,279.77
15557.0,1,Dormant Customers,29,1,468.91,468.91
15558.0,1,Dormant Customers,639,1,202.68,202.68
15559.0,1,Dormant Customers,568,1,1109.4,1109.4
15560.0,1,Dormant Customers,398,2,153.52,76.76
15561.0,0,Regular Customers,12,8,1934.3899999999999,241.79874999999998
15562.0,1,Dormant Customers,352,3,671.4300000000001,223.81000000000003
15563.0,0,Regular Customers,22,7,2859.46,408.4942857142857
15564.0,1,Dormant Customers,463,2,70.74000000000001,35.370000000000005
15565.0,1,Dormant Customers,50,2,173.16,86.58
15566.0,1,Dormant Customers,393,2,227.87,113.935
15567.0,1,Dormant Customers,19,1,186.01,186.01
15568.0,1,Dormant Customers,3,3,758.29,252.76333333333332
15569.0,0,Regular Customers,104,10,3583.45,358.34499999999997
15570.0,0,Regular Customers,7,25,8736.49,349.45959999999997
15571.0,0,Regular Customers,12,14,3892.35,278.025
15572.0,0,Regular Customers,5,10,3965.2,396.52
15573.0,0,Regular Customers,32,5,1188.42,237.68400000000003
15574.0,1,Dormant Customers,178,6,1101.44,183.57333333333335
15575.0,1,Dormant Customers,620,1,30.1,30.1
15576.0,1,Dormant Customers,38,1,921.37,921.37
15577.0,1,Dormant Customers,151,5,396.03000000000003,79.206
15578.0,1,Dormant Customers,162,1,127.1,127.1
15579.0,1,Dormant Customers,69,5,1250.63,250.12600000000003
15580.0,0,Regular Customers,377,8,1375.39,171.92375
15581.0,0,Regular Customers,121,38,7480.4,196.85263157894735
15582.0,1,Dormant Customers,25,3,682.9100000000001,227.63666666666668
15583.0,1,Dormant Customers,376,1,95.96,95.96
15584.0,0,Regular Customers,24,6,1268.2,211.36666666666667
15585.0,1,Dormant Customers,177,1,455.3,455.3
15586.0,1,Dormant Customers,593,3,1139.1,379.7
15587.0,0,Regular Customers,50,7,1522.0800000000002,217.44000000000003
15588.0,1,Dormant Customers,678,1,579.6,579.6
15589.0,1,Dormant Customers,256,3,478.53000000000003,159.51000000000002
15590.0,1,Dormant Customers,382,5,1496.6,299.32
15591.0,1,Dormant Customers,583,3,217.9,72.63333333333334
15592.0,1,Dormant Customers,47,1,388.58,388.58
15593.0,1,Dormant Customers,71,1,199.8,199.8
15594.0,1,Dormant Customers,16,5,1771.78,354.356
15595.0,1,Dormant Customers,488,1,357.6,357.6
15596.0,0,Regular Customers,101,9,2727.72,303.08
15597.0,1,Dormant Customers,35,2,563.37,281.685
15598.0,1,Dormant Customers,53,2,548.02,274.01
15599.0,1,Dormant Customers,27,3,1250.06,416.68666666666667
15600.0,1,Dormant Customers,428,4,1199.31,299.8275
15601.0,0,Regular Customers,11,30,14191.74,473.058
15602.0,0,Regular Customers,8,16,3137.96,196.1225
15603.0,1,Dormant Customers,79,2,88.48,44.24
15604.0,1,Dormant Customers,52,1,216.39,216.39
15605.0,0,Regular Customers,36,9,1741.95,193.55
15606.0,0,Regular Customers,61,17,5230.99,307.70529411764704
15607.0,1,Dormant Customers,337,9,1708.97,189.88555555555556
15608.0,1,Dormant Customers,28,5,1785.98,357.196
15609.0,1,Dormant Customers,184,1,298.48,298.48
15610.0,1,Dormant Customers,52,1,112.46000000000001,112.46000000000001
15611.0,0,Regular Customers,10,26,2997.28,115.28
15612.0,1,Dormant Customers,36,2,195.15,97.575
15613.0,1,Dormant Customers,610,1,433.71999999999997,433.71999999999997
15614.0,1,Dormant Customers,438,4,3147.36,786.84
15615.0,0,Regular Customers,10,47,21373.97,454.7653191489362
15616.0,1,Dormant Customers,438,1,317.11,317.11
15617.0,1,Dormant Customers,396,3,828.5500000000001,276.18333333333334
15618.0,1,Dormant Customers,33,4,776.851,194.21275
15619.0,1,Dormant Customers,11,1,336.40000000000003,336.40000000000003
15620.0,1,Dormant Customers,57,4,1942.36,485.59
15621.0,1,Dormant Customers,4,4,1293.03,323.2575
15622.0,0,Regular Customers,43,17,7852.61,461.9182352941176
15623.0,0,Regular Customers,141,8,2437.05,304.63125
15624.0,1,Dormant Customers,117,4,588.13,147.0325
15625.0,0,Regular Customers,104,9,3236.4,359.6
15626.0,1,Dormant Customers,75,3,1067.52,355.84
15627.0,1,Dormant Customers,457,2,566.9,283.45
15628.0,0,Regular Customers,5,17,5333.08,313.7105882352941
15629.0,1,Dormant Customers,450,4,2240.9,560.225
15630.0,1,Dormant Customers,45,3,1481.4,493.8
15631.0,1,Dormant Customers,642,1,596.67,596.67
15632.0,0,Regular Customers,16,8,3285.31,410.66375
15633.0,0,Regular Customers,509,13,4335.96,333.5353846153846
15634.0,1,Dormant Customers,17,2,554.65,277.325
15635.0,1,Dormant Customers,396,1,100.35,100.35
15636.0,0,Regular Customers,90,4,1444.58,361.145
15637.0,0,Regular Customers,53,5,797.59,159.518
15638.0,1,Dormant Customers,379,6,2265.2,377.5333333333333
15639.0,1,Dormant Customers,134,3,1065.08,355.02666666666664
15640.0,0,Regular Customers,4,29,23494.31,810.1486206896552
15641.0,0,Regular Customers,105,12,5345.55,445.46250000000003
15642.0,1,Dormant Customers,730,1,105.78000000000002,105.78000000000002
15643.0,1,Dormant Customers,192,3,664.0,221.33333333333334
15644.0,1,Dormant Customers,166,4,803.54,200.885
15645.0,1,Dormant Customers,19,3,1055.17,351.72333333333336
15646.0,1,Dormant Customers,158,5,784.8100000000001,156.96200000000002
15647.0,1,Dormant Customers,415,1,169.0,169.0
15648.0,1,Dormant Customers,204,2,639.5,319.75
15649.0,1,Dormant Customers,336,4,1660.35,415.0875
15650.0,1,Dormant Customers,522,2,553.88,276.94
15651.0,1,Dormant Customers,37,5,1259.06,251.81199999999998
15652.0,1,Dormant Customers,91,5,1405.94,281.188
15653.0,1,Dormant Customers,93,2,877.4399999999999,438.71999999999997
15654.0,1,Dormant Customers,9,2,922.53,461.265
15655.0,1,Dormant Customers,243,1,560.67,560.67
15656.0,1,Dormant Customers,45,4,748.5,187.125
15657.0,1,Dormant Customers,23,1,30.0,30.0
15658.0,0,Regular Customers,190,8,2117.27,264.65875
15659.0,0,Regular Customers,44,3,532.49,177.49666666666667
15660.0,0,Regular Customers,25,15,2603.69,173.57933333333332
15661.0,1,Dormant Customers,317,8,1215.95,151.99375
15662.0,1,Dormant Customers,661,2,283.73,141.865
15663.0,1,Dormant Customers,106,1,138.14,138.14
15664.0,0,Regular Customers,51,4,1254.03,313.5075
15665.0,0,Regular Customers,168,5,3987.07,797.414
15666.0,1,Dormant Customers,472,2,632.9399999999999,316.46999999999997
15667.0,1,Dormant Customers,40,1,301.32,301.32
15668.0,1,Dormant Customers,218,1,76.32000000000001,76.32000000000001
15669.0,1,Dormant Customers,40,4,684.34,171.085
15670.0,1,Dormant Customers,297,2,325.2,162.6
15671.0,1,Dormant Customers,19,7,2657.13,379.59000000000003
15672.0,1,Dormant Customers,725,1,45.300000000000004,45.300000000000004
15673.0,0,Regular Customers,88,9,6204.32,689.3688888888888
15674.0,0,Regular Customers,73,13,6948.2300000000005,534.4792307692308
15675.0,1,Dormant Customers,81,4,542.04,135.51
15676.0,1,Dormant Customers,19,3,3435.76,1145.2533333333333
15677.0,1,Dormant Customers,49,3,1305.63,435.21000000000004
15678.0,1,Dormant Customers,53,3,1825.94,608.6466666666666
15679.0,1,Dormant Customers,24,4,781.28,195.32
15680.0,0,Regular Customers,9,10,4028.69,402.869
15681.0,0,Regular Customers,25,14,2989.7,213.54999999999998
15682.0,1,Dormant Customers,599,2,318.24,159.12
15683.0,1,Dormant Customers,117,2,524.54,262.27
15684.0,1,Dormant Customers,547,3,173.95,57.98333333333333
15685.0,1,Dormant Customers,450,1,55.980000000000004,55.980000000000004
15686.0,1,Dormant Customers,420,1,90.0,90.0
15687.0,0,Regular Customers,9,9,2993.1,332.56666666666666
15688.0,1,Dormant Customers,419,1,190.57,190.57
15689.0,1,Dormant Customers,120,3,521.03,173.67666666666665
15690.0,1,Dormant Customers,4,2,239.76,119.88
15691.0,1,Dormant Customers,252,4,571.3,142.825
15692.0,1,Dormant Customers,28,1,191.04,191.04
15693.0,1,Dormant Customers,659,1,37.5,37.5
15694.0,0,Regular Customers,1,24,9978.48,415.77
15695.0,1,Dormant Customers,267,4,1131.04,282.76
15696.0,0,Regular Customers,33,13,3881.2200000000003,298.55538461538464
15697.0,1,Dormant Customers,690,1,246.75,246.75
15698.0,1,Dormant Customers,624,1,46.2,46.2
15699.0,1,Dormant Customers,18,1,309.65,309.65
15700.0,1,Dormant Customers,172,2,696.68,348.34
15701.0,1,Dormant Customers,2,4,1529.0,382.25
15702.0,1,Dormant Customers,476,2,140.39000000000001,70.19500000000001
15703.0,1,Dormant Customers,265,1,211.5,211.5
15704.0,0,Regular Customers,140,6,3734.6600000000003,622.4433333333334
15705.0,1,Dormant Customers,201,1,143.1,143.1
15706.0,1,Dormant Customers,64,4,1060.56,265.14
15707.0,1,Dormant Customers,35,4,916.98,229.245
15708.0,0,Regular Customers,41,9,3887.15,431.90555555555557
15709.0,1,Dormant Customers,284,2,327.85,163.925
15710.0,1,Dormant Customers,417,1,898.87,898.87
15711.0,1,Dormant Customers,557,2,420.25,210.125
15712.0,0,Regular Customers,9,12,3472.4100000000003,289.3675
15713.0,1,Dormant Customers,143,4,839.64,209.91
15714.0,1,Dormant Customers,12,5,783.96,156.792
15715.0,1,Dormant Customers,556,5,658.02,131.60399999999998
15716.0,0,Regular Customers,146,11,2485.26,225.9327272727273
15717.0,1,Dormant Customers,234,5,607.0,121.4
15718.0,1,Dormant Customers,540,1,293.79,293.79
15719.0,0,Regular Customers,33,31,10195.97,328.9022580645161
15720.0,1,Dormant Customers,24,2,739.22,369.61
15721.0,1,Dormant Customers,12,1,471.40000000000003,471.40000000000003
15722.0,0,Regular Customers,36,11,5234.0,475.8181818181818
15723.0,1,Dormant Customers,365,4,930.7,232.675
15724.0,1,Dormant Customers,201,3,310.85,103.61666666666667
15725.0,1,Dormant Customers,15,1,415.25,415.25
15726.0,1,Dormant Customers,390,1,321.91,321.91
15727.0,0,Regular Customers,17,15,9371.71,624.7806666666667
15728.0,1,Dormant Customers,380,2,544.6,272.3
15729.0,1,Dormant Customers,213,3,192.55,64.18333333333334
15730.0,1,Dormant Customers,66,5,1726.58,345.316
15731.0,1,Dormant Customers,554,1,125.3,125.3
15732.0,0,Regular Customers,212,10,1543.97,154.397
15733.0,1,Dormant Customers,283,1,162.3,162.3
15734.0,1,Dormant Customers,115,4,2263.3,565.825
15735.0,1,Dormant Customers,421,1,327.68,327.68
15736.0,1,Dormant Customers,435,2,1767.12,883.56
15737.0,1,Dormant Customers,15,8,1188.1200000000001,148.51500000000001
15738.0,0,Regular Customers,19,41,13043.32,318.12975609756097
15739.0,1,Dormant Customers,66,1,449.12,449.12
15740.0,1,Dormant Customers,49,1,154.88,154.88
15741.0,1,Dormant Customers,458,2,208.62,104.31
15742.0,1,Dormant Customers,619,1,156.87,156.87
15743.0,1,Dormant Customers,16,4,775.96,193.99
15744.0,1,Dormant Customers,78,1,34.8,34.8
15745.0,1,Dormant Customers,19,4,1094.59,273.6475
15746.0,1,Dormant Customers,134,1,196.88,196.88
15747.0,0,Regular Customers,13,9,2499.81,277.75666666666666
15748.0,1,Dormant Customers,40,3,609.8100000000001,203.27
15749.0,1,Dormant Customers,235,3,44534.3,14844.766666666668
15750.0,0,Regular Customers,3,18,6452.991,358.4995
15751.0,1,Dormant Customers,461,11,1380.44,125.49454545454546
15752.0,0,Regular Customers,40,9,3924.91,436.1011111111111
15753.0,1,Dormant Customers,305,1,79.2,79.2
15754.0,0,Regular Customers,51,9,3037.61,337.51222222222225
15755.0,0,Regular Customers,10,17,5993.12,352.53647058823526
15756.0,1,Dormant Customers,61,4,528.01,132.0025
15757.0,0,Regular Customers,66,6,2940.36,490.06
15758.0,1,Dormant Customers,25,1,205.25,205.25
15759.0,0,Regular Customers,218,7,830.9300000000001,118.70428571428572
15760.0,1,Dormant Customers,631,2,13916.34,6958.17
15761.0,1,Dormant Customers,443,1,143.05,143.05
15762.0,1,Dormant Customers,65,2,583.75,291.875
15763.0,1,Dormant Customers,32,2,1086.92,543.46
15764.0,0,Regular Customers,88,8,4503.08,562.885
15765.0,1,Dormant Customers,667,1,370.63,370.63
15766.0,1,Dormant Customers,64,3,831.06,277.02
15768.0,0,Regular Customers,116,34,15308.89,450.2614705882353
15769.0,0,Regular Customers,7,46,88612.52,1926.3591304347826
15770.0,1,Dormant Customers,613,1,321.45,321.45
15771.0,1,Dormant Customers,604,3,1006.54,335.5133333333333
15772.0,1,Dormant Customers,418,1,280.88,280.88
15773.0,1,Dormant Customers,6,2,774.52,387.26
15774.0,0,Regular Customers,69,6,1288.34,214.72333333333333
15775.0,1,Dormant Customers,245,2,150.5,75.25
15776.0,1,Dormant Customers,133,1,241.62,241.62
15777.0,1,Dormant Customers,241,7,1762.61,251.80142857142854
15778.0,1,Dormant Customers,431,1,307.95,307.95
15779.0,1,Dormant Customers,463,2,124.08000000000001,62.040000000000006
15780.0,1,Dormant Customers,184,3,475.28000000000003,158.42666666666668
15781.0,1,Dormant Customers,25,3,345.46,115.15333333333332
15782.0,1,Dormant Customers,10,4,4014.1,1003.525
15783.0,1,Dormant Customers,11,1,246.3,246.3
15784.0,1,Dormant Customers,468,2,848.3299999999999,424.16499999999996
15785.0,0,Regular Customers,33,16,5969.93,373.120625
15786.0,0,Regular Customers,46,5,8501.62,1700.324
15787.0,1,Dormant Customers,26,3,933.26,311.08666666666664
15788.0,1,Dormant Customers,509,1,221.82999999999998,221.82999999999998
15789.0,1,Dormant Customers,358,6,1962.01,327.00166666666667
15790.0,1,Dormant Customers,10,1,218.75,218.75
15791.0,0,Regular Customers,44,5,3608.34,721.668
15792.0,1,Dormant Customers,400,2,933.84,466.92
15793.0,0,Regular Customers,15,8,2399.57,299.94625
15794.0,1,Dormant Customers,736,2,777.0,388.5
15795.0,0,Regular Customers,150,8,1979.8700000000001,247.48375000000001
15796.0,0,Regular Customers,1,17,5171.63,304.21352941176474
15797.0,1,Dormant Customers,113,6,2821.08,470.18
15798.0,1,Dormant Customers,493,3,1535.37,511.78999999999996
15799.0,1,Dormant Customers,76,4,1421.34,355.335
15800.0,0,Regular Customers,107,7,1227.07,175.29571428571427
15801.0,1,Dormant Customers,46,3,1063.95,354.65000000000003
15802.0,1,Dormant Customers,143,1,451.42,451.42
15803.0,1,Dormant Customers,51,4,1929.66,482.415
15804.0,0,Regular Customers,1,13,4206.39,323.5684615384616
15805.0,0,Regular Customers,23,30,10148.93,338.29766666666666
15806.0,1,Dormant Customers,46,3,784.58,261.5266666666667
15807.0,1,Dormant Customers,50,5,1817.52,363.504
15808.0,0,Regular Customers,306,21,17180.25,818.1071428571429
15809.0,0,Regular Customers,36,7,1274.44,182.06285714285715
